battery_id,cycle_index,local_cycle_index,session_file,session_start,discharge_capacity_Ah,SoH_pct,avg_discharge_current_A
CS2_35,107,2,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0529422433057067,92.48828872551692,1.0995560308982586
CS2_35,108,3,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0601587733240323,93.12217393258754,1.0996595590542524
CS2_35,109,4,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0612087680967561,93.21440332153777,1.0997058672782702
CS2_35,110,5,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0471441753802821,91.97899832165463,1.0995386476102083
CS2_35,111,6,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.046607617174633,91.93186814850635,1.0995386476102083
CS2_35,112,7,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0474560591462803,92.00639355247743,1.0995402180630227
CS2_35,113,8,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0449700725551585,91.78802958515706,1.0995731975721277
CS2_35,114,9,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0431277170603863,91.62620085426622,1.099522943082063
CS2_35,115,10,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0521012646775691,92.41441888634418,1.0996556734216625
CS2_35,116,11,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0525707583841761,92.45565825134025,1.099677470223657
CS2_35,117,12,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0418410073151598,91.51317890726101,1.0995669157608696
CS2_35,118,13,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0376707696214478,91.1468737748359,1.0995193751234758
CS2_35,119,14,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.035136641776571,90.92428117844761,1.0995272962670577
CS2_35,120,15,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0336828399099804,90.7965822019446,1.0995589808413857
CS2_35,121,16,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.029967278414718,90.47021489496642,1.0996452021387826
CS2_35,122,17,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.040664993031399,91.40988022272884,1.099747517834539
CS2_35,123,18,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0416093032254352,91.49282649487981,1.0997757859852002
CS2_35,124,19,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0309195637447033,90.55386168671468,1.099712652072572
CS2_35,125,20,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.024026969668764,89.94843034894076,1.0996324161512663
CS2_35,126,21,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0249816326254333,90.0322859865442,1.0996196301637498
CS2_35,127,22,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,0.9022152953708868,79.24874252254045,1.099563013423573
CS2_35,128,23,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0205635599394256,89.64421153631514,1.0995330108063561
CS2_35,129,24,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0262075787400455,90.13997058076676,1.0995812722012006
CS2_35,130,25,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0309311048977996,90.55487543794995,1.0996350238197727
CS2_35,131,26,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0312395332468292,90.58196715202784,1.0996825506812649
CS2_35,132,27,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.031055893823435,90.56583664143218,1.0996667083941007
CS2_35,133,28,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0307421576950162,90.53827870289062,1.0997047298832943
CS2_35,134,29,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0303847043661811,90.50688073505964,1.0997253248566075
CS2_35,135,30,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0306239971828468,90.5278997256628,1.0997459198299206
CS2_35,136,31,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0304153521914863,90.50957277722401,1.099718987941742
CS2_35,137,32,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0299560514018893,90.46922873716848,1.0997395829150551
CS2_35,138,33,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0292641016218553,90.40844928658967,1.0997538409735028
CS2_35,139,34,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.028735896725152,90.36205285097971,1.0997570795295513
CS2_35,140,35,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0282907663618914,90.32295351213232,1.0997299093060788
CS2_35,141,36,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0280701743192608,90.30357715919456,1.0997347040513976
CS2_35,142,37,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0279604761547816,90.2939414972449,1.0997602760264305
CS2_35,143,38,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.027930306662661,90.29129147088715,1.0997634725233094
CS2_35,144,39,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.028621432947105,90.35199858730103,1.0997954374921006
CS2_35,145,40,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0292194972603141,90.40453133088519,1.0998172111678541
CS2_35,146,41,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,0.9198051374285257,80.7937981998164,1.0998022065443152
CS2_35,147,42,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0099036657782534,88.7078682798544,1.0995977730364412
CS2_35,148,43,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0112890839116417,88.82956056938028,1.0996286869049072
CS2_35,149,44,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.008378852457973,88.57393180279195,1.0996156705392373
CS2_35,150,45,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0074222909173614,88.48990939746602,1.0996010271278587
CS2_35,151,46,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0044593491521283,88.22965066513572,1.0995408264366355
CS2_35,152,47,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.016144027364362,89.25600885242336,1.0996910376208169
CS2_35,153,48,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0170885357634774,89.33897253450226,1.0997313505836896
CS2_35,154,49,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.0025271348293074,88.05992891894803,1.0995471423322505
CS2_35,155,50,CS2_35_9_21_10.xlsx,2010-09-14 13:57:43,1.000094608881028,87.84626082493135,1.0995110219175166
CS2_35,156,1,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.005799174166465,88.34733814852379,1.0995310641623832
CS2_35,157,2,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,0.8948509941280292,78.60187739395302,1.0996432810118704
CS2_35,158,3,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0160004938941998,89.24340116656543,1.0997329631022044
CS2_35,159,4,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0163862132845534,89.27728196731101,1.0997184504355704
CS2_35,160,5,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0017137558337756,87.98848337493999,1.0995537096803838
CS2_35,161,6,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0033471368662346,88.1319562173388,1.0995977730364412
CS2_35,162,7,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0038901887697378,88.17965678359822,1.0996026541735675
CS2_35,163,8,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.003104591615954,88.11065153963253,1.099581502579354
CS2_35,164,9,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0046296586811563,88.24461030512887,1.0996010271278587
CS2_35,165,10,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0125667531680627,88.9417884183766,1.099723287991115
CS2_35,166,11,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.01451075235898,89.1125453232257,1.0997329631022044
CS2_35,167,12,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0022372666303472,88.03446749041457,1.0996111739765515
CS2_35,168,13,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0009128022733762,87.91812925568898,1.0996078903024846
CS2_35,169,14,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,0.8813006377513926,77.41164186027221,1.099618756893984
CS2_35,170,15,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,0.9989804664569437,87.74839683775143,1.0995832627469844
CS2_35,171,16,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0008982356678402,87.91684975491188,1.0995881882580845
CS2_35,172,17,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0085982016698765,88.59319898802572,1.0997116662360527
CS2_35,173,18,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0124811984707662,88.93427346910406,1.0996426620653696
CS2_35,174,19,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0132423314153307,89.0011298270695,1.0996507246579443
CS2_35,175,20,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,0.9986280978546382,87.71744550187805,1.0995241566137834
CS2_35,176,21,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.00166450135265,87.98415696226128,1.0995307239619168
CS2_35,177,22,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.005963482799043,88.36177068207117,1.099618924630655
CS2_35,178,23,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,0.9014316347689508,79.17990738132026,1.0997436702251435
CS2_35,179,24,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0135036713762204,89.02408539363734,1.0997781136206217
CS2_35,180,25,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.014013123371459,89.0688346128153,1.099758763398443
CS2_35,181,26,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0143525361133854,89.09864793246504,1.0997603759169579
CS2_35,182,27,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0147125502484045,89.13027083626305,1.099808751472405
CS2_35,183,28,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0150877595914665,89.1632284559941,1.0998119775738036
CS2_35,184,29,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0153942816533181,89.19015272571309,1.0998006899441992
CS2_35,185,30,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0165844509873452,89.29469476085089,1.0998055264353752
CS2_35,186,31,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0169052738273479,89.3228751816143,1.0998393893241882
CS2_35,187,32,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0171024175181245,89.34019187938085,1.099824876657554
CS2_35,188,33,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0171814836716528,89.3471368882666,1.0997974638428007
CS2_35,189,34,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0176641895655365,89.38953678471569,1.0998071389538902
CS2_35,190,35,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0178259690774354,89.40374716548585,1.0998313267316138
CS2_35,191,36,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0178926496597,89.40960425117511,1.0998200391020094
CS2_35,192,37,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0179827226589993,89.41751607883567,1.0997974638428007
CS2_35,193,38,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0181064880712825,89.42838737900266,1.0999248528054781
CS2_35,194,39,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0180678765624265,89.42499582319616,1.0999313039439065
CS2_35,195,40,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0180860320477265,89.4265905638166,1.0999103412032127
CS2_35,196,41,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0180417858298227,89.42270406671526,1.0999184027314186
CS2_35,197,42,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.00796474638787,88.53755757427355,1.0998076619328678
CS2_35,198,43,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0049758650134848,88.2750203598366,1.0997751210186932
CS2_35,199,44,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0042760903073429,88.21355358378507,1.0997393260131012
CS2_35,200,45,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0009381517235738,87.92035589944254,1.099622666835785
CS2_35,201,46,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,0.9986502877006203,87.71939461247267,1.0996259505098516
CS2_35,202,47,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0078769490713313,88.52984563792282,1.0997019039618003
CS2_35,203,48,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.010826925698474,88.78896553909436,1.0997507008058685
CS2_35,204,49,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,1.0097372893208885,88.69325411281558,1.0997393260131012
CS2_35,205,50,CS2_35_9_30_10.xlsx,2010-09-21 15:48:03,0.9982085578875513,87.68059397098493,1.099609532139518
CS2_35,206,1,CS2_35_10_15_10.xlsx,2010-10-08 14:29:45,1.0415557005729,91.48811814773575,1.099508285522461
CS2_35,207,2,CS2_35_10_15_10.xlsx,2010-10-08 14:29:45,1.044341963796334,91.7328577990439,1.0995889021002727
CS2_35,208,3,CS2_35_10_15_10.xlsx,2010-10-08 14:29:45,1.047131570983558,91.97789117727815,1.0995998952699744
CS2_35,209,4,CS2_35_10_15_10.xlsx,2010-10-08 14:29:45,1.0478773629113949,92.0434000117745,1.0996737065522566
CS2_35,210,5,CS2_35_10_15_10.xlsx,2010-10-08 14:29:45,1.0479598841856932,92.05064851138768,1.0996611429297405
CS2_35,211,6,CS2_35_10_15_10.xlsx,2010-10-08 14:29:45,1.0476109398352653,92.01999795478147,1.0996972633444744
CS2_35,212,7,CS2_35_10_15_10.xlsx,2010-10-08 14:29:45,1.0475365528277853,92.01346395249504,1.0997035451557324
